site;var_name;value;exceldate
Dahlem;mean temperature;20.40;29430
Dahlem;mean temperature;20.80;29431
Dahlem;mean temperature;20.40;29432
Dahlem;mean temperature;15.30;29433
Dahlem;mean temperature;19.40;29434
Dahlem;mean temperature;22.00;29435
Dahlem;mean temperature;24.60;29436
Dahlem;mean temperature;22.00;29437
Dahlem;mean temperature;20.00;29438
Dahlem;mean temperature;18.10;29439
Dahlem;mean temperature;19.50;29440
Dahlem;mean temperature;19.40;29441
Dahlem;mean temperature;15.50;29442
Dahlem;mean temperature;15.00;29443
Dahlem;mean temperature;17.90;29444
Dahlem;mean temperature;16.10;29445
Dahlem;mean temperature;14.60;29446
Dahlem;mean temperature;18.20;29447
Dahlem;mean temperature;18.70;29448
Dahlem;mean temperature;20.60;29449
Dahlem;mean temperature;19.00;29450
Dahlem;mean temperature;17.80;29451
Dahlem;mean temperature;16.00;29452
Dahlem;mean temperature;16.10;29453
Dahlem;mean temperature;16.30;29454
Dahlem;mean temperature;13.70;29455
Dahlem;mean temperature;13.00;29456
Dahlem;mean temperature;11.70;29457
Dahlem;mean temperature;12.00;29458
Dahlem;mean temperature;13.60;29459
Dahlem;mean temperature;16.10;29460
Dahlem;mean temperature;19.80;29461
Dahlem;mean temperature;17.90;29462
Dahlem;mean temperature;18.10;29463
Dahlem;mean temperature;15.20;29464
Dahlem;mean temperature;13.10;29465
Dahlem;mean temperature;13.10;29466
Dahlem;mean temperature;15.50;29467
Dahlem;mean temperature;17.10;29468
Dahlem;mean temperature;19.30;29469
Dahlem;mean temperature;15.80;29470
Dahlem;mean temperature;15.80;29471
Dahlem;mean temperature;17.40;29472
Dahlem;mean temperature;13.20;29473
Dahlem;mean temperature;14.20;29474
Dahlem;mean temperature;13.70;29475
Dahlem;mean temperature;15.40;29476
Dahlem;mean temperature;14.00;29477
Dahlem;mean temperature;13.30;29478
Dahlem;mean temperature;12.70;29479
Dahlem;mean temperature;12.40;29480
Dahlem;mean temperature;13.60;29481
Dahlem;mean temperature;13.00;29482
Dahlem;mean temperature;15.10;29483
Dahlem;mean temperature;16.20;29484
Dahlem;mean temperature;16.10;29485
Dahlem;mean temperature;15.90;29486
Dahlem;mean temperature;15.60;29487
Dahlem;mean temperature;16.60;29488
Dahlem;mean temperature;14.80;29489
Dahlem;mean temperature;12.00;29490
Dahlem;mean temperature;11.60;29491
Dahlem;mean temperature;11.20;29492
Dahlem;mean temperature;12.80;29493
Dahlem;mean temperature;13.60;29494
Dahlem;mean temperature;11.90;29495
Dahlem;mean temperature;12.30;29496
Dahlem;mean temperature;9.90;29497
Dahlem;mean temperature;9.20;29498
Dahlem;mean temperature;9.80;29499
Dahlem;mean temperature;10.80;29500
Dahlem;mean temperature;11.70;29501
Dahlem;mean temperature;9.80;29502
Dahlem;mean temperature;7.80;29503
Dahlem;mean temperature;5.90;29504
Dahlem;mean temperature;6.70;29505
Dahlem;mean temperature;9.20;29506
Dahlem;mean temperature;8.20;29507
Dahlem;mean temperature;7.60;29508
Dahlem;mean temperature;6.10;29509
Dahlem;mean temperature;9.10;29510
Dahlem;mean temperature;14.10;29511
Dahlem;mean temperature;10.30;29512
Dahlem;mean temperature;5.00;29513
Dahlem;mean temperature;5.40;29514
Dahlem;mean temperature;5.80;29515
Dahlem;mean temperature;8.50;29516
Dahlem;mean temperature;9.80;29517
Dahlem;mean temperature;10.60;29518
Dahlem;mean temperature;7.80;29519
Dahlem;mean temperature;4.80;29520
Dahlem;mean temperature;9.30;29521
Dahlem;mean temperature;14.70;29522
Dahlem;mean temperature;11.00;29523
Dahlem;mean temperature;7.10;29524
Dahlem;mean temperature;3.50;29525
Dahlem;mean temperature;-0.30;29526
Dahlem;mean temperature;-1.70;29527
Dahlem;mean temperature;-1.80;29528
Dahlem;mean temperature;-2.20;29529
Dahlem;mean temperature;-0.40;29530
Dahlem;mean temperature;0.60;29531
Dahlem;mean temperature;-0.40;29532
Dahlem;mean temperature;-0.70;29533
Dahlem;mean temperature;0.00;29534
Dahlem;mean temperature;-0.20;29535
Dahlem;mean temperature;0.60;29536
Dahlem;mean temperature;3.20;29537
Dahlem;mean temperature;2.40;29538
Dahlem;mean temperature;5.90;29539
Dahlem;mean temperature;5.00;29540
Dahlem;mean temperature;12.10;29541
Dahlem;mean temperature;11.80;29542
Dahlem;mean temperature;9.90;29543
Dahlem;mean temperature;3.90;29544
Dahlem;mean temperature;5.50;29545
Dahlem;mean temperature;11.00;29546
Dahlem;mean temperature;11.40;29547
Dahlem;mean temperature;13.00;29548
Dahlem;mean temperature;12.30;29549
Dahlem;mean temperature;9.20;29550
Dahlem;mean temperature;2.10;29551
Dahlem;mean temperature;0.00;29552
Dahlem;mean temperature;0.70;29553
Dahlem;mean temperature;1.70;29554
Dahlem;mean temperature;0.20;29555
Dahlem;mean temperature;-2.00;29556
Dahlem;mean temperature;-3.40;29557
Dahlem;mean temperature;-2.50;29558
Dahlem;mean temperature;-5.40;29559
Dahlem;mean temperature;-7.20;29560
Dahlem;mean temperature;-8.30;29561
Dahlem;mean temperature;-8.50;29562
Dahlem;mean temperature;-7.40;29563
Dahlem;mean temperature;-0.10;29564
Dahlem;mean temperature;1.60;29565
Dahlem;mean temperature;5.20;29566
Dahlem;mean temperature;6.90;29567
Dahlem;mean temperature;7.10;29568
Dahlem;mean temperature;7.90;29569
Dahlem;mean temperature;7.10;29570
Dahlem;mean temperature;4.10;29571
Dahlem;mean temperature;2.40;29572
Dahlem;mean temperature;0.50;29573
Dahlem;mean temperature;0.50;29574
Dahlem;mean temperature;0.60;29575
Dahlem;mean temperature;2.70;29576
Dahlem;mean temperature;1.10;29577
Dahlem;mean temperature;7.40;29578
Dahlem;mean temperature;9.20;29579
Dahlem;mean temperature;8.20;29580
Dahlem;mean temperature;2.60;29581
Dahlem;mean temperature;1.60;29582
Dahlem;mean temperature;1.10;29583
Dahlem;mean temperature;4.60;29584
Dahlem;mean temperature;6.90;29585
Dahlem;mean temperature;6.30;29586
Dahlem;mean temperature;3.00;29587
Dahlem;mean temperature;2.90;29588
Dahlem;mean temperature;6.30;29589
Dahlem;mean temperature;2.00;29590
Dahlem;mean temperature;-0.30;29591
Dahlem;mean temperature;-3.90;29592
Dahlem;mean temperature;-6.10;29593
Dahlem;mean temperature;-7.40;29594
Dahlem;mean temperature;-1.30;29595
Dahlem;mean temperature;0.60;29596
Dahlem;mean temperature;-1.40;29597
Dahlem;mean temperature;-2.80;29598
Dahlem;mean temperature;-0.70;29599
Dahlem;mean temperature;-1.50;29600
Dahlem;mean temperature;0.50;29601
Dahlem;mean temperature;-0.60;29602
Dahlem;mean temperature;0.40;29603
Dahlem;mean temperature;-1.10;29604
Dahlem;mean temperature;-0.60;29605
Dahlem;mean temperature;-0.40;29606
Dahlem;mean temperature;-1.90;29607
Dahlem;mean temperature;-5.60;29608
Dahlem;mean temperature;-2.30;29609
Dahlem;mean temperature;0.90;29610
Dahlem;mean temperature;2.10;29611
Dahlem;mean temperature;-1.70;29612
Dahlem;mean temperature;-4.10;29613
Dahlem;mean temperature;0.40;29614
Dahlem;mean temperature;2.50;29615
Dahlem;mean temperature;-0.20;29616
Dahlem;mean temperature;0.30;29617
Dahlem;mean temperature;2.10;29618
Dahlem;mean temperature;5.20;29619
Dahlem;mean temperature;4.80;29620
Dahlem;mean temperature;2.60;29621
Dahlem;mean temperature;1.10;29622
Dahlem;mean temperature;3.20;29623
Dahlem;mean temperature;7.50;29624
Dahlem;mean temperature;7.90;29625
Dahlem;mean temperature;5.30;29626
Dahlem;mean temperature;4.60;29627
Dahlem;mean temperature;-0.80;29628
Dahlem;mean temperature;-1.30;29629
Dahlem;mean temperature;-0.20;29630
Dahlem;mean temperature;-1.20;29631
Dahlem;mean temperature;-0.50;29632
Dahlem;mean temperature;0.50;29633
Dahlem;mean temperature;1.10;29634
Dahlem;mean temperature;-0.80;29635
Dahlem;mean temperature;-2.20;29636
Dahlem;mean temperature;-3.20;29637
Dahlem;mean temperature;-4.10;29638
Dahlem;mean temperature;-2.10;29639
Dahlem;mean temperature;-0.80;29640
Dahlem;mean temperature;1.20;29641
Dahlem;mean temperature;-0.40;29642
Dahlem;mean temperature;0.40;29643
Dahlem;mean temperature;-0.80;29644
Dahlem;mean temperature;-1.90;29645
Dahlem;mean temperature;-0.30;29646
Dahlem;mean temperature;2.10;29647
Dahlem;mean temperature;1.90;29648
Dahlem;mean temperature;0.10;29649
Dahlem;mean temperature;-0.30;29650
Dahlem;mean temperature;2.70;29651
Dahlem;mean temperature;9.30;29652
Dahlem;mean temperature;11.00;29653
Dahlem;mean temperature;10.20;29654
Dahlem;mean temperature;6.60;29655
Dahlem;mean temperature;10.40;29656
Dahlem;mean temperature;2.90;29657
Dahlem;mean temperature;6.30;29658
Dahlem;mean temperature;7.70;29659
Dahlem;mean temperature;6.10;29660
Dahlem;mean temperature;6.20;29661
Dahlem;mean temperature;2.90;29662
Dahlem;mean temperature;2.50;29663
Dahlem;mean temperature;6.50;29664
Dahlem;mean temperature;8.20;29665
Dahlem;mean temperature;11.30;29666
Dahlem;mean temperature;14.20;29667
Dahlem;mean temperature;8.00;29668
Dahlem;mean temperature;10.80;29669
Dahlem;mean temperature;11.30;29670
Dahlem;mean temperature;11.20;29671
Dahlem;mean temperature;7.80;29672
Dahlem;mean temperature;6.20;29673
Dahlem;mean temperature;9.30;29674
Dahlem;mean temperature;12.20;29675
Dahlem;mean temperature;13.90;29676
Dahlem;mean temperature;12.70;29677
Dahlem;mean temperature;11.50;29678
Dahlem;mean temperature;10.20;29679
Dahlem;mean temperature;8.20;29680
Dahlem;mean temperature;7.00;29681
Dahlem;mean temperature;8.50;29682
Dahlem;mean temperature;9.70;29683
Dahlem;mean temperature;10.90;29684
Dahlem;mean temperature;9.30;29685
Dahlem;mean temperature;11.60;29686
Dahlem;mean temperature;14.30;29687
Dahlem;mean temperature;15.20;29688
Dahlem;mean temperature;12.50;29689
Dahlem;mean temperature;9.00;29690
Dahlem;mean temperature;11.90;29691
Dahlem;mean temperature;4.80;29692
Dahlem;mean temperature;3.10;29693
Dahlem;mean temperature;3.30;29694
Dahlem;mean temperature;5.50;29695
Dahlem;mean temperature;5.80;29696
Dahlem;mean temperature;5.50;29697
Dahlem;mean temperature;3.40;29698
Dahlem;mean temperature;2.40;29699
Dahlem;mean temperature;3.70;29700
Dahlem;mean temperature;7.70;29701
Dahlem;mean temperature;11.10;29702
Dahlem;mean temperature;7.40;29703
Dahlem;mean temperature;6.70;29704
Dahlem;mean temperature;6.80;29705
Dahlem;mean temperature;9.60;29706
Dahlem;mean temperature;5.80;29707
Dahlem;mean temperature;3.80;29708
Dahlem;mean temperature;5.70;29709
Dahlem;mean temperature;8.40;29710
Dahlem;mean temperature;8.00;29711
Dahlem;mean temperature;10.40;29712
Dahlem;mean temperature;13.70;29713
Dahlem;mean temperature;15.60;29714
Dahlem;mean temperature;18.10;29715
Dahlem;mean temperature;20.30;29716
Dahlem;mean temperature;20.20;29717
Dahlem;mean temperature;20.40;29718
Dahlem;mean temperature;21.60;29719
Dahlem;mean temperature;20.80;29720
Dahlem;mean temperature;18.80;29721
Dahlem;mean temperature;19.30;29722
Dahlem;mean temperature;14.70;29723
Dahlem;mean temperature;14.40;29724
Dahlem;mean temperature;17.80;29725
Dahlem;mean temperature;19.60;29726
Dahlem;mean temperature;20.60;29727
Dahlem;mean temperature;19.20;29728
Dahlem;mean temperature;13.70;29729
Dahlem;mean temperature;13.80;29730
Dahlem;mean temperature;14.60;29731
Dahlem;mean temperature;14.50;29732
Dahlem;mean temperature;13.80;29733
Dahlem;mean temperature;14.60;29734
Dahlem;mean temperature;15.10;29735
Dahlem;mean temperature;17.70;29736
Dahlem;mean temperature;20.90;29737
Dahlem;mean temperature;23.00;29738
Dahlem;mean temperature;24.10;29739
Dahlem;mean temperature;21.10;29740
Dahlem;mean temperature;16.50;29741
Dahlem;mean temperature;18.10;29742
Dahlem;mean temperature;18.90;29743
Dahlem;mean temperature;17.70;29744
Dahlem;mean temperature;19.70;29745
Dahlem;mean temperature;21.10;29746
Dahlem;mean temperature;17.30;29747
Dahlem;mean temperature;18.50;29748
Dahlem;mean temperature;15.20;29749
Dahlem;mean temperature;13.50;29750
Dahlem;mean temperature;17.00;29751
Dahlem;mean temperature;16.80;29752
Dahlem;mean temperature;12.50;29753
Dahlem;mean temperature;13.00;29754
Dahlem;mean temperature;12.10;29755
Dahlem;mean temperature;12.20;29756
Dahlem;mean temperature;11.40;29757
Dahlem;mean temperature;13.00;29758
Dahlem;mean temperature;15.80;29759
Dahlem;mean temperature;16.70;29760
Dahlem;mean temperature;14.20;29761
Dahlem;mean temperature;14.70;29762
Dahlem;mean temperature;18.50;29763
Dahlem;mean temperature;20.00;29764
Dahlem;mean temperature;24.40;29765
Dahlem;mean temperature;17.40;29766
Dahlem;mean temperature;12.30;29767
Dahlem;mean temperature;15.60;29768
Dahlem;mean temperature;18.00;29769
Dahlem;mean temperature;17.80;29770
Dahlem;mean temperature;15.50;29771
Dahlem;mean temperature;17.60;29772
Dahlem;mean temperature;19.70;29773
Dahlem;mean temperature;20.70;29774
Dahlem;mean temperature;23.00;29775
Dahlem;mean temperature;23.20;29776
Dahlem;mean temperature;24.00;29777
Dahlem;mean temperature;24.20;29778
Dahlem;mean temperature;19.60;29779
Dahlem;mean temperature;17.20;29780
Dahlem;mean temperature;18.20;29781
Dahlem;mean temperature;15.00;29782
Dahlem;mean temperature;16.60;29783
Dahlem;mean temperature;16.90;29784
Dahlem;mean temperature;13.80;29785
Dahlem;mean temperature;16.30;29786
Dahlem;mean temperature;14.30;29787
Dahlem;mean temperature;15.60;29788
Dahlem;mean temperature;18.40;29789
Dahlem;mean temperature;19.60;29790
Dahlem;mean temperature;18.90;29791
Dahlem;mean temperature;15.20;29792
Dahlem;mean temperature;13.50;29793
Dahlem;mean temperature;13.90;29794
Dahlem;mean temperature;15.30;29795
Dahlem;mean temperature;17.40;29796
Dahlem;mean temperature;14.80;29797
Dahlem;mean temperature;15.60;29798
Dahlem;mean temperature;18.20;29799
Dahlem;mean temperature;16.90;29800
Dahlem;mean temperature;17.20;29801
Dahlem;mean temperature;19.60;29802
Dahlem;mean temperature;21.90;29803
Dahlem;mean temperature;22.00;29804
Dahlem;mean temperature;24.20;29805
Dahlem;mean temperature;21.50;29806
Dahlem;mean temperature;20.00;29807
Dahlem;mean temperature;18.00;29808
Dahlem;mean temperature;18.20;29809
Dahlem;mean temperature;18.10;29810
Dahlem;mean temperature;18.90;29811
Dahlem;mean temperature;20.70;29812
Dahlem;mean temperature;20.40;29813
Dahlem;mean temperature;17.40;29814
Dahlem;mean temperature;13.90;29815
Dahlem;mean temperature;14.50;29816
Dahlem;mean temperature;14.40;29817
Dahlem;mean temperature;14.10;29818
Dahlem;mean temperature;13.40;29819
Dahlem;mean temperature;13.40;29820
Dahlem;mean temperature;13.10;29821
Dahlem;mean temperature;13.90;29822
Dahlem;mean temperature;13.70;29823
Dahlem;mean temperature;16.10;29824
Dahlem;mean temperature;13.80;29825
Dahlem;mean temperature;12.30;29826
Dahlem;mean temperature;12.50;29827
Dahlem;mean temperature;12.20;29828
Dahlem;mean temperature;12.50;29829
Dahlem;mean temperature;14.80;29830
Dahlem;mean temperature;13.20;29831
Dahlem;mean temperature;12.80;29832
Dahlem;mean temperature;12.80;29833
Dahlem;mean temperature;13.30;29834
Dahlem;mean temperature;13.90;29835
Dahlem;mean temperature;17.20;29836
Dahlem;mean temperature;18.90;29837
Dahlem;mean temperature;17.90;29838
Dahlem;mean temperature;16.40;29839
Dahlem;mean temperature;16.60;29840
Dahlem;mean temperature;17.00;29841
Dahlem;mean temperature;14.00;29842
Dahlem;mean temperature;12.20;29843
Dahlem;mean temperature;11.80;29844
Dahlem;mean temperature;10.30;29845
Dahlem;mean temperature;10.70;29846
Dahlem;mean temperature;12.20;29847
Dahlem;mean temperature;12.90;29848
Dahlem;mean temperature;16.70;29849
Dahlem;mean temperature;18.10;29850
Dahlem;mean temperature;19.20;29851
Dahlem;mean temperature;12.80;29852
Dahlem;mean temperature;13.00;29853
Dahlem;mean temperature;12.80;29854
Dahlem;mean temperature;16.60;29855
Dahlem;mean temperature;16.40;29856
Dahlem;mean temperature;14.80;29857
Dahlem;mean temperature;12.20;29858
Dahlem;mean temperature;11.60;29859
Dahlem;mean temperature;15.60;29860
Dahlem;mean temperature;15.50;29861
Dahlem;mean temperature;12.80;29862
Dahlem;mean temperature;12.50;29863
Dahlem;mean temperature;11.60;29864
Dahlem;mean temperature;15.00;29865
Dahlem;mean temperature;13.60;29866
Dahlem;mean temperature;13.20;29867
Dahlem;mean temperature;13.30;29868
Dahlem;mean temperature;10.60;29869
Dahlem;mean temperature;9.30;29870
Dahlem;mean temperature;7.30;29871
Dahlem;mean temperature;6.80;29872
Dahlem;mean temperature;6.30;29873
Dahlem;mean temperature;5.40;29874
Dahlem;mean temperature;4.80;29875
Dahlem;mean temperature;6.10;29876
Dahlem;mean temperature;5.70;29877
Dahlem;mean temperature;7.10;29878
Dahlem;mean temperature;11.40;29879
Dahlem;mean temperature;7.10;29880
Dahlem;mean temperature;6.60;29881
Dahlem;mean temperature;5.90;29882
Dahlem;mean temperature;5.30;29883
Dahlem;mean temperature;4.10;29884
Dahlem;mean temperature;6.10;29885
Dahlem;mean temperature;6.30;29886
Dahlem;mean temperature;6.00;29887
Dahlem;mean temperature;8.20;29888
Dahlem;mean temperature;6.10;29889
Dahlem;mean temperature;9.80;29890
Dahlem;mean temperature;9.70;29891
Dahlem;mean temperature;11.20;29892
Dahlem;mean temperature;9.20;29893
Dahlem;mean temperature;9.10;29894
Dahlem;mean temperature;5.30;29895
Dahlem;mean temperature;4.40;29896
Dahlem;mean temperature;2.00;29897
Dahlem;mean temperature;2.00;29898
Dahlem;mean temperature;0.40;29899
Dahlem;mean temperature;-0.70;29900
Dahlem;mean temperature;2.10;29901
Dahlem;mean temperature;5.20;29902
Dahlem;mean temperature;5.60;29903
Dahlem;mean temperature;3.10;29904
Dahlem;mean temperature;2.50;29905
Dahlem;mean temperature;1.50;29906
Dahlem;mean temperature;1.30;29907
Dahlem;mean temperature;6.20;29908
Dahlem;mean temperature;6.70;29909
Dahlem;mean temperature;10.50;29910
Dahlem;mean temperature;8.40;29911
Dahlem;mean temperature;11.30;29912
Dahlem;mean temperature;11.90;29913
Dahlem;mean temperature;5.20;29914
Dahlem;mean temperature;3.10;29915
Dahlem;mean temperature;2.70;29916
Dahlem;mean temperature;6.40;29917
Dahlem;mean temperature;4.80;29918
Dahlem;mean temperature;0.20;29919
Dahlem;mean temperature;2.00;29920
Dahlem;mean temperature;1.90;29921
Dahlem;mean temperature;2.90;29922
Dahlem;mean temperature;1.30;29923
Dahlem;mean temperature;4.30;29924
Dahlem;mean temperature;0.80;29925
Dahlem;mean temperature;1.20;29926
Dahlem;mean temperature;0.70;29927
Dahlem;mean temperature;-1.10;29928
Dahlem;mean temperature;-0.60;29929
Dahlem;mean temperature;-1.60;29930
Dahlem;mean temperature;-2.50;29931
Dahlem;mean temperature;-2.70;29932
Dahlem;mean temperature;-5.60;29933
Dahlem;mean temperature;-5.50;29934
Dahlem;mean temperature;-7.90;29935
Dahlem;mean temperature;-9.10;29936
Dahlem;mean temperature;-8.90;29937
Dahlem;mean temperature;-7.90;29938
Dahlem;mean temperature;-6.00;29939
Dahlem;mean temperature;-8.60;29940
Dahlem;mean temperature;-10.30;29941
Dahlem;mean temperature;-4.50;29942
Dahlem;mean temperature;-2.80;29943
Dahlem;mean temperature;-2.00;29944
Dahlem;mean temperature;-2.00;29945
Dahlem;mean temperature;-1.00;29946
Dahlem;mean temperature;-3.00;29947
Dahlem;mean temperature;-5.30;29948
Dahlem;mean temperature;-1.60;29949
Dahlem;mean temperature;1.80;29950
Dahlem;mean temperature;3.60;29951
Dahlem;mean temperature;2.80;29952
Dahlem;mean temperature;3.30;29953
Dahlem;mean temperature;7.70;29954
Dahlem;mean temperature;8.00;29955
Dahlem;mean temperature;6.80;29956
Dahlem;mean temperature;-4.40;29957
Dahlem;mean temperature;-8.60;29958
Dahlem;mean temperature;-8.10;29959
Dahlem;mean temperature;-10.40;29960
Dahlem;mean temperature;-11.50;29961
Dahlem;mean temperature;-8.00;29962
