site;var_name;value;exceldate
Ahaus;precipitation height;4.00;26336
Ahaus;precipitation height;0.00;26337
Ahaus;precipitation height;1.00;26338
Ahaus;precipitation height;1.40;26339
Ahaus;precipitation height;9.20;26340
Ahaus;precipitation height;1.30;26341
Ahaus;precipitation height;0.00;26342
Ahaus;precipitation height;0.00;26343
Ahaus;precipitation height;0.00;26344
Ahaus;precipitation height;0.00;26345
Ahaus;precipitation height;0.00;26346
Ahaus;precipitation height;0.00;26347
Ahaus;precipitation height;0.40;26348
Ahaus;precipitation height;0.30;26349
Ahaus;precipitation height;0.20;26350
Ahaus;precipitation height;0.00;26351
Ahaus;precipitation height;0.00;26352
Ahaus;precipitation height;0.00;26353
Ahaus;precipitation height;0.00;26354
Ahaus;precipitation height;0.00;26355
Ahaus;precipitation height;0.00;26356
Ahaus;precipitation height;0.00;26357
Ahaus;precipitation height;0.00;26358
Ahaus;precipitation height;0.00;26359
Ahaus;precipitation height;0.00;26360
Ahaus;precipitation height;3.00;26361
Ahaus;precipitation height;3.10;26362
Ahaus;precipitation height;0.00;26363
Ahaus;precipitation height;1.90;26364
Ahaus;precipitation height;0.00;26365
Ahaus;precipitation height;0.00;26366
Ahaus;precipitation height;0.00;26367
Ahaus;precipitation height;9.70;26368
Ahaus;precipitation height;0.00;26369
Ahaus;precipitation height;0.00;26370
Ahaus;precipitation height;1.90;25685
Ahaus;precipitation height;7.30;25686
Ahaus;precipitation height;5.70;25687
Ahaus;precipitation height;1.30;25688
Ahaus;precipitation height;0.00;25689
Ahaus;precipitation height;5.50;25690
Ahaus;precipitation height;0.00;25691
Ahaus;precipitation height;0.00;25692
Ahaus;precipitation height;0.00;25693
Ahaus;precipitation height;0.00;25694
Ahaus;precipitation height;0.00;25695
Ahaus;precipitation height;0.00;25696
Ahaus;precipitation height;0.00;25697
Ahaus;precipitation height;0.00;25698
Ahaus;precipitation height;0.00;25699
Ahaus;precipitation height;0.00;25700
Ahaus;precipitation height;0.00;25701
Ahaus;precipitation height;0.00;25702
Ahaus;precipitation height;3.00;25703
Ahaus;precipitation height;10.20;25704
Ahaus;precipitation height;7.40;25705
Ahaus;precipitation height;0.00;25706
Ahaus;precipitation height;3.50;25707
Ahaus;precipitation height;0.00;25708
Ahaus;precipitation height;3.50;25709
Ahaus;precipitation height;4.80;25710
Ahaus;precipitation height;0.00;25711
Ahaus;precipitation height;0.00;25712
Ahaus;precipitation height;4.50;25713
Ahaus;precipitation height;1.50;25714
Ahaus;precipitation height;0.00;25715
Ahaus;precipitation height;0.00;25716
Ahaus;precipitation height;3.10;25717
Ahaus;precipitation height;3.60;25718
Ahaus;precipitation height;0.30;25719
Ahaus;precipitation height;0.00;25720
Ahaus;precipitation height;0.00;25721
Ahaus;precipitation height;0.00;25722
Ahaus;precipitation height;0.00;25723
Ahaus;precipitation height;1.40;25724
Ahaus;precipitation height;0.00;25725
Ahaus;precipitation height;0.00;25726
Ahaus;precipitation height;0.00;25727
Ahaus;precipitation height;0.00;25728
Ahaus;precipitation height;0.00;25729
Ahaus;precipitation height;0.00;25730
Ahaus;precipitation height;0.00;25731
Ahaus;precipitation height;0.00;25732
Ahaus;precipitation height;0.00;25733
Ahaus;precipitation height;0.10;25783
Ahaus;precipitation height;0.00;25784
Ahaus;precipitation height;0.00;25785
Ahaus;precipitation height;0.00;25786
Ahaus;precipitation height;0.00;25787
Ahaus;precipitation height;25.90;25788
Ahaus;precipitation height;0.00;25789
Ahaus;precipitation height;8.70;25790
Ahaus;precipitation height;0.00;25791
Ahaus;precipitation height;0.00;25792
Ahaus;precipitation height;0.00;25793
Ahaus;precipitation height;0.00;25794
Ahaus;precipitation height;0.00;25795
Ahaus;precipitation height;3.50;25796
Ahaus;precipitation height;0.00;25797
Ahaus;precipitation height;0.00;25798
Ahaus;precipitation height;1.40;25799
Ahaus;precipitation height;0.10;25800
Ahaus;precipitation height;0.00;25801
Ahaus;precipitation height;2.60;25802
Ahaus;precipitation height;1.70;25803
Ahaus;precipitation height;0.00;25804
Ahaus;precipitation height;0.00;25805
Ahaus;precipitation height;0.00;25806
Ahaus;precipitation height;0.00;25807
Ahaus;precipitation height;0.00;25808
Ahaus;precipitation height;0.00;25809
Ahaus;precipitation height;0.00;25810
Ahaus;precipitation height;0.00;25811
Ahaus;precipitation height;0.00;25812
Ahaus;precipitation height;0.50;25813
Ahaus;precipitation height;2.40;25814
Ahaus;precipitation height;1.90;25815
Ahaus;precipitation height;0.00;25816
Ahaus;precipitation height;0.00;25817
Ahaus;precipitation height;0.70;25818
Ahaus;precipitation height;3.00;25819
Ahaus;precipitation height;0.20;25820
Ahaus;precipitation height;0.90;25821
Ahaus;precipitation height;2.40;25822
Ahaus;precipitation height;15.10;25823
Ahaus;precipitation height;9.70;25824
Ahaus;precipitation height;15.80;25825
Ahaus;precipitation height;12.00;25826
Ahaus;precipitation height;28.60;25827
Ahaus;precipitation height;0.00;25828
Ahaus;precipitation height;0.00;25829
Ahaus;precipitation height;0.00;25830
Ahaus;precipitation height;0.00;25831
Ahaus;precipitation height;3.70;25881
Ahaus;precipitation height;2.50;25882
Ahaus;precipitation height;3.10;25883
Ahaus;precipitation height;5.10;25884
Ahaus;precipitation height;0.10;25885
Ahaus;precipitation height;0.00;25886
Ahaus;precipitation height;1.40;25887
Ahaus;precipitation height;1.70;25888
Ahaus;precipitation height;5.80;25889
Ahaus;precipitation height;3.00;25890
Ahaus;precipitation height;1.50;25891
Ahaus;precipitation height;3.80;25892
Ahaus;precipitation height;0.10;25893
Ahaus;precipitation height;0.00;25894
Ahaus;precipitation height;0.00;25895
Ahaus;precipitation height;0.00;25896
Ahaus;precipitation height;0.00;25897
Ahaus;precipitation height;0.00;25898
Ahaus;precipitation height;0.00;25899
Ahaus;precipitation height;0.00;25900
Ahaus;precipitation height;0.50;25901
Ahaus;precipitation height;4.00;25902
Ahaus;precipitation height;5.10;25903
Ahaus;precipitation height;11.50;25904
Ahaus;precipitation height;4.60;25905
Ahaus;precipitation height;10.60;25906
Ahaus;precipitation height;0.50;25907
Ahaus;precipitation height;3.00;25908
Ahaus;precipitation height;0.10;25909
Ahaus;precipitation height;0.30;25910
Ahaus;precipitation height;0.00;25911
Ahaus;precipitation height;0.20;25912
Ahaus;precipitation height;0.00;25913
Ahaus;precipitation height;0.00;25914
Ahaus;precipitation height;0.00;25915
Ahaus;precipitation height;1.40;25916
Ahaus;precipitation height;0.00;25917
Ahaus;precipitation height;3.50;25918
Ahaus;precipitation height;1.40;25919
Ahaus;precipitation height;0.70;25920
Ahaus;precipitation height;1.80;25921
Ahaus;precipitation height;1.70;25922
Ahaus;precipitation height;2.80;25923
Ahaus;precipitation height;0.30;25924
Ahaus;precipitation height;0.00;25925
Ahaus;precipitation height;0.20;25926
Ahaus;precipitation height;0.30;25927
Ahaus;precipitation height;0.00;25928
Ahaus;precipitation height;0.00;25929
Ahaus;precipitation height;3.30;25979
Ahaus;precipitation height;0.00;25980
Ahaus;precipitation height;3.60;25981
Ahaus;precipitation height;0.40;25982
Ahaus;precipitation height;0.00;25983
Ahaus;precipitation height;3.10;25984
Ahaus;precipitation height;8.30;25985
Ahaus;precipitation height;1.40;25986
Ahaus;precipitation height;0.00;25987
Ahaus;precipitation height;1.10;25988
Ahaus;precipitation height;1.40;25989
Ahaus;precipitation height;0.00;25990
Ahaus;precipitation height;0.00;25991
Ahaus;precipitation height;0.00;25992
Ahaus;precipitation height;0.00;25993
Ahaus;precipitation height;2.00;25994
Ahaus;precipitation height;0.00;25995
Ahaus;precipitation height;0.50;25996
Ahaus;precipitation height;2.00;25997
Ahaus;precipitation height;0.00;25998
Ahaus;precipitation height;0.00;25999
Ahaus;precipitation height;0.30;26000
Ahaus;precipitation height;1.10;26001
Ahaus;precipitation height;0.70;26002
Ahaus;precipitation height;2.10;26003
Ahaus;precipitation height;0.80;26004
Ahaus;precipitation height;0.30;26005
Ahaus;precipitation height;0.00;26006
Ahaus;precipitation height;0.00;26007
Ahaus;precipitation height;5.50;26008
Ahaus;precipitation height;1.90;26009
Ahaus;precipitation height;2.50;26010
Ahaus;precipitation height;0.20;26011
Ahaus;precipitation height;0.70;26012
Ahaus;precipitation height;0.00;26013
Ahaus;precipitation height;0.00;26014
Ahaus;precipitation height;0.50;26015
Ahaus;precipitation height;3.30;26016
Ahaus;precipitation height;4.00;26017
Ahaus;precipitation height;2.90;26018
Ahaus;precipitation height;2.80;26019
Ahaus;precipitation height;0.20;26020
Ahaus;precipitation height;0.00;26021
Ahaus;precipitation height;0.00;26022
Ahaus;precipitation height;0.00;26023
Ahaus;precipitation height;0.00;26024
Ahaus;precipitation height;0.10;26025
Ahaus;precipitation height;1.00;26026
Ahaus;precipitation height;0.30;26027
Ahaus;precipitation height;0.00;26077
Ahaus;precipitation height;0.00;26078
Ahaus;precipitation height;0.00;26079
Ahaus;precipitation height;1.40;26080
Ahaus;precipitation height;0.50;26081
Ahaus;precipitation height;0.00;26082
Ahaus;precipitation height;0.00;26083
Ahaus;precipitation height;0.00;26084
Ahaus;precipitation height;0.00;26085
Ahaus;precipitation height;0.00;26086
Ahaus;precipitation height;0.00;26087
Ahaus;precipitation height;2.90;26088
Ahaus;precipitation height;0.00;26089
Ahaus;precipitation height;0.00;26090
Ahaus;precipitation height;0.00;26091
Ahaus;precipitation height;0.00;26092
Ahaus;precipitation height;0.30;26093
Ahaus;precipitation height;7.00;26094
Ahaus;precipitation height;1.60;26095
Ahaus;precipitation height;9.40;26096
Ahaus;precipitation height;6.60;26097
Ahaus;precipitation height;15.60;26098
Ahaus;precipitation height;0.60;26099
Ahaus;precipitation height;5.60;26100
Ahaus;precipitation height;10.80;26101
Ahaus;precipitation height;11.80;26102
Ahaus;precipitation height;7.00;26103
Ahaus;precipitation height;12.90;26104
Ahaus;precipitation height;4.20;26105
Ahaus;precipitation height;4.40;26106
Ahaus;precipitation height;0.40;26107
Ahaus;precipitation height;0.00;26108
Ahaus;precipitation height;0.10;26109
Ahaus;precipitation height;12.10;26110
Ahaus;precipitation height;4.80;26111
Ahaus;precipitation height;13.70;26112
Ahaus;precipitation height;3.20;26113
Ahaus;precipitation height;2.00;26114
Ahaus;precipitation height;0.00;26115
Ahaus;precipitation height;0.00;26116
Ahaus;precipitation height;0.00;26117
Ahaus;precipitation height;0.00;26118
Ahaus;precipitation height;0.00;26119
Ahaus;precipitation height;0.00;26120
Ahaus;precipitation height;0.00;26121
Ahaus;precipitation height;0.00;26122
Ahaus;precipitation height;0.00;26123
Ahaus;precipitation height;0.00;26124
Ahaus;precipitation height;0.00;26125
Ahaus;precipitation height;2.30;26175
Ahaus;precipitation height;3.10;26176
Ahaus;precipitation height;0.10;26177
Ahaus;precipitation height;0.00;26178
Ahaus;precipitation height;0.00;26179
Ahaus;precipitation height;0.00;26180
Ahaus;precipitation height;0.00;26181
Ahaus;precipitation height;0.00;26182
Ahaus;precipitation height;0.00;26183
Ahaus;precipitation height;0.00;26184
Ahaus;precipitation height;0.00;26185
Ahaus;precipitation height;0.00;26186
Ahaus;precipitation height;0.00;26187
Ahaus;precipitation height;0.00;26188
Ahaus;precipitation height;0.00;26189
Ahaus;precipitation height;0.00;26190
Ahaus;precipitation height;0.00;26191
Ahaus;precipitation height;0.00;26192
Ahaus;precipitation height;0.30;26193
Ahaus;precipitation height;0.00;26194
Ahaus;precipitation height;0.00;26195
Ahaus;precipitation height;0.00;26196
Ahaus;precipitation height;0.00;26197
Ahaus;precipitation height;0.00;26198
Ahaus;precipitation height;6.20;26199
Ahaus;precipitation height;1.90;26200
Ahaus;precipitation height;14.70;26201
Ahaus;precipitation height;0.30;26202
Ahaus;precipitation height;16.80;26203
Ahaus;precipitation height;0.00;26204
Ahaus;precipitation height;0.00;26205
Ahaus;precipitation height;0.70;26206
Ahaus;precipitation height;0.00;26207
Ahaus;precipitation height;0.00;26208
Ahaus;precipitation height;0.00;26209
Ahaus;precipitation height;0.00;26210
Ahaus;precipitation height;0.00;26211
Ahaus;precipitation height;0.00;26212
Ahaus;precipitation height;0.00;26213
Ahaus;precipitation height;0.00;26214
Ahaus;precipitation height;0.00;26215
Ahaus;precipitation height;0.00;26216
Ahaus;precipitation height;0.00;26217
Ahaus;precipitation height;0.80;26218
Ahaus;precipitation height;4.50;26219
Ahaus;precipitation height;0.00;26220
Ahaus;precipitation height;0.00;26221
Ahaus;precipitation height;0.00;26222
Ahaus;precipitation height;0.70;26223
Ahaus;precipitation height;0.00;26273
Ahaus;precipitation height;0.50;26274
Ahaus;precipitation height;0.00;26275
Ahaus;precipitation height;6.30;26276
Ahaus;precipitation height;0.10;26277
Ahaus;precipitation height;0.00;26278
Ahaus;precipitation height;0.00;26279
Ahaus;precipitation height;1.10;26280
Ahaus;precipitation height;0.00;26281
Ahaus;precipitation height;0.60;26282
Ahaus;precipitation height;0.00;26283
Ahaus;precipitation height;0.00;26284
Ahaus;precipitation height;1.20;26285
Ahaus;precipitation height;4.30;26286
Ahaus;precipitation height;4.00;26287
Ahaus;precipitation height;1.00;26288
Ahaus;precipitation height;6.50;26289
Ahaus;precipitation height;5.30;26290
Ahaus;precipitation height;0.00;26291
Ahaus;precipitation height;0.00;26292
Ahaus;precipitation height;0.00;26293
Ahaus;precipitation height;4.30;26294
Ahaus;precipitation height;0.80;26295
Ahaus;precipitation height;0.70;26296
Ahaus;precipitation height;0.00;26297
Ahaus;precipitation height;0.00;26298
Ahaus;precipitation height;0.00;26299
Ahaus;precipitation height;0.00;26300
Ahaus;precipitation height;0.00;26301
Ahaus;precipitation height;1.60;26302
Ahaus;precipitation height;0.00;26303
Ahaus;precipitation height;0.30;26304
Ahaus;precipitation height;0.00;26305
Ahaus;precipitation height;0.00;26306
Ahaus;precipitation height;0.00;26307
Ahaus;precipitation height;0.00;26308
Ahaus;precipitation height;1.60;26309
Ahaus;precipitation height;3.50;26310
Ahaus;precipitation height;0.00;26311
Ahaus;precipitation height;0.00;26312
Ahaus;precipitation height;0.00;26313
Ahaus;precipitation height;0.00;26314
Ahaus;precipitation height;0.00;26315
Ahaus;precipitation height;0.00;26316
Ahaus;precipitation height;5.10;26317
Ahaus;precipitation height;2.50;26318
Ahaus;precipitation height;0.00;26319
Ahaus;precipitation height;0.00;26320
Ahaus;precipitation height;0.00;26321
Ahaus;precipitation height;0.00;26371
Ahaus;precipitation height;0.00;26372
Ahaus;precipitation height;0.00;26373
Ahaus;precipitation height;0.00;26374
Ahaus;precipitation height;0.00;26375
Ahaus;precipitation height;0.00;26376
Ahaus;precipitation height;0.00;26377
Ahaus;precipitation height;0.00;26378
Ahaus;precipitation height;0.00;26379
Ahaus;precipitation height;0.00;26380
Ahaus;precipitation height;0.00;26381
Ahaus;precipitation height;0.00;26382
Ahaus;precipitation height;0.00;26383
Ahaus;precipitation height;9.60;26384
Ahaus;precipitation height;12.80;26385
Ahaus;precipitation height;3.80;26386
Ahaus;precipitation height;0.00;26387
Ahaus;precipitation height;0.70;26388
Ahaus;precipitation height;11.90;26389
Ahaus;precipitation height;9.90;26390
Ahaus;precipitation height;3.10;26391
Ahaus;precipitation height;0.50;26392
Ahaus;precipitation height;7.30;26393
Ahaus;precipitation height;9.10;26394
Ahaus;precipitation height;6.00;26395
Ahaus;precipitation height;12.80;26396
Ahaus;precipitation height;2.10;26397
Ahaus;precipitation height;0.90;26398
Ahaus;precipitation height;4.40;26399
Ahaus;precipitation height;2.20;26400
Ahaus;precipitation height;0.00;26401
Ahaus;precipitation height;0.40;26402
Ahaus;precipitation height;8.00;26403
Ahaus;precipitation height;7.50;26404
Ahaus;precipitation height;0.00;26405
Ahaus;precipitation height;0.00;26406
Ahaus;precipitation height;0.90;26407
Ahaus;precipitation height;7.50;26408
Ahaus;precipitation height;0.00;26409
Ahaus;precipitation height;0.00;26410
Ahaus;precipitation height;0.00;26411
Ahaus;precipitation height;0.00;26412
Ahaus;precipitation height;0.00;26413
Ahaus;precipitation height;0.00;26414
Ahaus;precipitation height;0.90;26415
Ahaus;precipitation height;0.00;26416
Ahaus;precipitation height;0.50;26417
Ahaus;precipitation height;4.80;26418
Ahaus;precipitation height;0.00;26419
Ahaus;precipitation height;0.00;26420
Ahaus;precipitation height;0.00;26421
Ahaus;precipitation height;0.00;26422
Ahaus;precipitation height;0.00;26423
Ahaus;precipitation height;0.00;26424
Ahaus;precipitation height;0.00;26425
Ahaus;precipitation height;0.30;26426
Ahaus;precipitation height;0.00;26427
Ahaus;precipitation height;1.00;26428
Ahaus;precipitation height;12.10;26429
Ahaus;precipitation height;0.10;26430
Ahaus;precipitation height;14.90;26431
Ahaus;precipitation height;7.60;26432
Ahaus;precipitation height;1.30;26433
Ahaus;precipitation height;0.80;26434
Ahaus;precipitation height;7.10;26435
Ahaus;precipitation height;1.30;26436
Ahaus;precipitation height;0.10;26437
Ahaus;precipitation height;0.00;26438
Ahaus;precipitation height;0.00;26439
